date,avgtemp,evaporation,H,Q,rainfall
8/2/2012,16.4,2.3,522.0,2440.0,0.0
9/2/2012,13.6,0.6,542.0,2640.0,0.0
10/2/2012,14.5,0.2,479.0,2090.0,2.1
11/2/2012,12.0,0.6,334.0,1040.0,0.8
12/2/2012,13.1,0.7,253.0,619.0,0.0
13/2/2012,15.5,0.4,226.0,531.0,0.1
14/2/2012,17.2,0.5,229.0,537.0,0.6
15/2/2012,19.1,0.4,228.0,536.0,1.3
16/2/2012,18.5,0.7,232.0,547.0,0.5
17/2/2012,16.0,2.2,248.0,601.0,0.0
18/2/2012,12.2,1.3,284.0,753.0,0.4
19/2/2012,12.5,1.0,274.0,703.0,2.4
20/2/2012,15.3,1.7,253.0,615.0,0.0
21/2/2012,16.6,1.5,253.0,616.0,0.0
22/2/2012,17.4,0.7,251.0,609.0,0.0
23/2/2012,19.6,0.7,250.0,605.0,0.2
24/2/2012,22.5,1.7,259.0,639.0,0.3
25/2/2012,23.1,1.9,281.0,737.0,0.0
26/2/2012,17.8,2.3,291.0,783.0,0.0
27/2/2012,12.5,1.3,278.0,722.0,0.0
28/2/2012,12.4,1.5,303.0,850.0,0.0
29/2/2012,13.7,0.4,303.0,882.0,0.0
1/3/2012,15.6,0.1,303.0,852.0,2.7
2/3/2012,16.9,0.3,310.0,890.0,0.6
3/3/2012,18.1,0.1,316.0,928.0,1.7
4/3/2012,19.9,0.3,320.0,949.0,6.6
5/3/2012,22.7,0.8,302.0,845.0,13.1
6/3/2012,24.5,1.3,335.0,1040.0,0.0
7/3/2012,24.8,2.4,365.0,1230.0,0.0
8/3/2012,21.4,0.8,386.0,1370.0,0.0
9/3/2012,16.8,0.7,377.0,1310.0,0.2
10/3/2012,15.1,1.6,379.0,1320.0,0.1
11/3/2012,14.9,1.5,414.0,1570.0,0.0
12/3/2012,15.6,0.9,424.0,1650.0,0.0
13/3/2012,15.1,1.3,424.0,1640.0,0.0
14/3/2012,16.7,1.8,430.0,1680.0,0.0
15/3/2012,18.4,0.6,423.0,1630.0,0.0
16/3/2012,19.9,1.1,389.0,1400.0,0.3
17/3/2012,21.4,0.5,314.0,915.0,1.4
18/3/2012,23.4,0.7,319.0,946.0,0.0
19/3/2012,24.5,1.6,360.0,1200.0,0.0
20/3/2012,24.1,1.3,365.0,1240.0,0.0
21/3/2012,24.3,1.0,307.0,877.0,0.0
22/3/2012,24.7,1.3,287.0,766.0,0.0
23/3/2012,21.1,1.6,262.0,651.0,0.0
24/3/2012,19.6,3.5,317.0,937.0,0.0
25/3/2012,19.1,2.7,320.0,949.0,0.0
26/3/2012,20.1,2.6,315.0,920.0,0.0
27/3/2012,21.6,3.5,360.0,1200.0,0.0
28/3/2012,22.3,2.2,407.0,1520.0,0.0
29/3/2012,22.4,1.4,427.0,1660.0,0.0
30/3/2012,22.7,1.0,411.0,1540.0,0.0
31/3/2012,21.7,2.3,403.0,1490.0,1.3
1/4/2012,22.3,4.1,321.0,961.0,0.0
2/4/2012,22.0,2.8,267.0,672.0,0.0
3/4/2012,22.2,1.1,313.0,913.0,0.0
4/4/2012,24.2,0.9,379.0,1330.0,0.0
5/4/2012,24.9,1.2,395.0,1430.0,0.2
6/4/2012,25.0,1.5,403.0,1480.0,0.0
7/4/2012,21.6,1.0,417.0,1590.0,22.3
8/4/2012,22.0,2.0,442.0,1780.0,0.0
9/4/2012,23.2,1.4,417.0,1590.0,0.0
10/4/2012,23.3,1.8,415.0,1570.0,0.0
11/4/2012,24.7,1.2,446.0,1810.0,0.0
12/4/2012,26.8,2.5,466.0,1970.0,0.0
13/4/2012,27.2,2.2,473.0,2020.0,0.0
14/4/2012,27.2,1.7,485.0,2130.0,0.0
15/4/2012,26.6,0.9,467.0,1970.0,0.0
16/4/2012,26.9,1.8,463.0,1940.0,0.0
17/4/2012,27.5,1.5,475.0,2040.0,0.0
18/4/2012,28.1,2.3,501.0,2260.0,0.0
19/4/2012,28.3,1.9,502.0,2270.0,0.0
20/4/2012,28.8,2.3,492.0,2180.0,0.0
21/4/2012,24.5,3.1,492.0,2180.0,26.1
22/4/2012,25.1,2.9,486.0,2130.0,0.0
23/4/2012,26.4,2.1,463.0,1940.0,0.0
24/4/2012,29.1,2.8,481.0,2090.0,0.0
25/4/2012,29.8,3.4,508.0,2320.0,0.0
26/4/2012,27.2,4.3,484.0,2110.0,3.5
27/4/2012,25.8,2.3,443.0,1780.0,0.0
28/4/2012,27.7,3.1,446.0,1810.0,0.0
29/4/2012,27.9,2.7,473.0,2020.0,0.0
30/4/2012,29.7,4.1,481.0,2090.0,0.0
1/5/2012,30.7,4.5,468.0,1980.0,0.0
2/5/2012,31.0,3.8,452.0,1860.0,0.0
3/5/2012,31.0,3.9,457.0,1900.0,0.0
4/5/2012,30.9,3.5,506.0,2300.0,0.0
5/5/2012,29.7,2.8,522.0,2450.0,13.0
6/5/2012,26.2,1.1,562.0,2840.0,42.8
7/5/2012,26.7,1.2,552.0,2740.0,0.2
8/5/2012,28.8,2.7,543.0,2650.0,0.0
9/5/2012,28.0,2.9,590.0,3120.0,8.7
10/5/2012,29.8,2.4,597.0,3210.0,0.0
11/5/2012,30.0,2.4,606.0,3310.0,1.3
12/5/2012,28.7,2.5,609.0,3340.0,1.6
13/5/2012,29.7,2.4,601.0,3260.0,0.0
14/5/2012,29.7,2.8,584.0,3070.0,6.9
15/5/2012,25.2,2.4,596.0,3200.0,95.4
16/5/2012,27.7,2.8,607.0,3320.0,0.0
17/5/2012,28.6,2.3,598.0,3220.0,0.0
18/5/2012,29.5,3.3,600.0,3240.0,0.0
19/5/2012,29.3,2.2,607.0,3310.0,0.0
20/5/2012,30.1,2.3,597.0,3210.0,0.0
21/5/2012,28.4,1.1,618.0,3440.0,1.8
22/5/2012,25.9,0.3,654.0,3850.0,54.0
23/5/2012,27.1,0.9,671.0,4050.0,17.9
24/5/2012,28.0,1.3,654.0,3850.0,1.7
25/5/2012,26.4,0.3,674.0,4080.0,34.4
26/5/2012,24.0,0.3,744.0,5030.0,50.1
27/5/2012,25.6,0.8,790.0,5740.0,0.2
28/5/2012,27.7,1.3,741.0,4970.0,0.0
29/5/2012,28.8,2.3,721.0,4690.0,0.0
30/5/2012,26.8,1.2,702.0,4440.0,61.0
31/5/2012,27.6,1.7,728.0,4790.0,0.0
1/6/2012,28.3,2.4,724.0,4730.0,0.0
2/6/2012,27.2,1.3,666.0,3990.0,9.3
3/6/2012,27.4,2.0,641.0,3700.0,29.7
4/6/2012,29.8,2.0,636.0,3640.0,0.0
5/6/2012,30.1,1.7,656.0,3870.0,0.0
6/6/2012,28.6,1.6,711.0,4560.0,8.1
7/6/2012,29.6,1.3,700.0,4410.0,0.0
8/6/2012,29.1,2.2,669.0,4020.0,0.4
9/6/2012,29.5,2.3,665.0,3970.0,0.0
10/6/2012,31.0,3.7,689.0,4270.0,0.3
11/6/2012,32.6,5.8,658.0,3900.0,0.0
12/6/2012,32.7,5.4,648.0,3780.0,0.0
13/6/2012,30.6,3.0,647.0,3770.0,0.0
14/6/2012,30.2,4.0,637.0,3660.0,69.7
15/6/2012,27.6,1.7,662.0,3940.0,14.1
16/6/2012,30.3,2.9,673.0,4060.0,0.0
17/6/2012,31.1,3.6,674.0,4080.0,0.0
18/6/2012,31.3,4.5,633.0,3610.0,0.0
19/6/2012,29.9,3.8,623.0,3500.0,9.2
20/6/2012,27.9,1.6,605.0,3290.0,11.5
21/6/2012,29.7,2.2,582.0,3050.0,0.1
22/6/2012,29.9,2.1,579.0,3010.0,13.7
23/6/2012,28.8,1.2,598.0,3220.0,3.1
24/6/2012,29.5,2.2,611.0,3350.0,0.5
25/6/2012,30.7,2.3,575.0,2980.0,0.1
26/6/2012,32.1,7.0,602.0,3260.0,0.0
27/6/2012,29.9,2.9,633.0,3610.0,1.6
28/6/2012,29.3,2.5,666.0,3990.0,32.2
29/6/2012,28.7,1.6,655.0,3860.0,1.7
30/6/2012,29.7,1.8,638.0,3660.0,0.0
1/7/2012,26.9,0.7,657.0,3880.0,86.5
2/7/2012,26.8,0.7,659.0,3910.0,33.7
3/7/2012,27.8,2.9,688.0,4260.0,0.0
4/7/2012,28.6,1.6,692.0,4310.0,8.0
5/7/2012,29.0,2.2,684.0,4200.0,7.0
6/7/2012,29.7,3.2,657.0,3890.0,0.0
7/7/2012,28.0,1.2,655.0,3860.0,0.0
8/7/2012,27.8,1.7,691.0,4300.0,0.0
9/7/2012,29.6,2.4,719.0,4670.0,0.0
10/7/2012,30.0,3.0,779.0,5560.0,1.0
11/7/2012,29.4,2.7,810.0,6100.0,18.4
12/7/2012,30.4,2.7,793.0,5790.0,0.0
13/7/2012,30.2,2.8,784.0,5630.0,0.0
14/7/2012,30.0,2.7,803.0,5970.0,0.0
15/7/2012,31.0,3.1,783.0,5620.0,0.0
16/7/2012,32.4,4.3,732.0,4840.0,0.0
17/7/2012,31.3,3.4,711.0,4560.0,0.0
18/7/2012,30.5,3.7,706.0,4490.0,12.6
19/7/2012,27.5,0.6,687.0,4250.0,50.3
20/7/2012,29.3,2.1,691.0,4310.0,0.4
21/7/2012,31.0,2.7,770.0,5520.0,0.0
22/7/2012,31.8,2.9,793.0,5920.0,0.0
23/7/2012,28.0,2.3,779.0,5650.0,13.6
24/7/2012,28.5,2.9,789.0,5830.0,5.7
25/7/2012,26.6,0.5,795.0,5950.0,24.9
26/7/2012,27.5,0.8,833.0,6760.0,21.4
27/7/2012,28.8,2.3,974.0,10100.0,0.0
28/7/2012,27.1,1.2,1007.0,11000.0,18.7
29/7/2012,26.2,0.5,994.0,10700.0,82.0
30/7/2012,27.0,1.2,1037.0,11800.0,14.8
31/7/2012,27.1,1.3,1112.0,14100.0,12.4
1/8/2012,29.8,2.5,1154.0,14800.0,0.0
2/8/2012,30.5,3.9,1135.0,13600.0,0.0
3/8/2012,30.2,4.4,1067.0,11600.0,0.0
4/8/2012,31.4,4.2,999.0,9990.0,0.0
5/8/2012,31.3,3.5,950.0,9000.0,0.0
6/8/2012,26.4,0.4,927.0,8560.0,11.2
7/8/2012,25.8,0.7,930.0,8660.0,28.4
8/8/2012,26.3,0.7,957.0,9320.0,23.8
9/8/2012,26.7,1.5,970.0,9630.0,9.8
10/8/2012,28.0,1.8,1024.0,11000.0,3.2
11/8/2012,29.4,2.4,1032.0,11200.0,0.0
12/8/2012,29.6,2.1,1014.0,10700.0,0.0
13/8/2012,27.6,1.1,991.0,10200.0,25.4
14/8/2012,27.7,2.0,963.0,9460.0,8.6
15/8/2012,28.7,1.8,931.0,8700.0,2.2
16/8/2012,30.0,2.8,927.0,8600.0,0.0
17/8/2012,26.5,1.5,928.0,8620.0,76.5
18/8/2012,25.7,0.2,968.0,9590.0,112.4
19/8/2012,27.6,0.9,1078.0,12500.0,62.2
20/8/2012,28.8,2.3,1078.0,12400.0,0.0
21/8/2012,29.4,1.6,1001.0,10400.0,0.0
22/8/2012,28.5,2.0,951.0,9170.0,1.2
23/8/2012,27.5,2.6,952.0,9190.0,21.7
24/8/2012,27.8,2.4,929.0,8660.0,0.0
25/8/2012,29.3,3.4,898.0,7930.0,0.0
26/8/2012,30.3,3.0,849.0,6880.0,0.0
27/8/2012,30.6,3.2,806.0,6030.0,0.0
28/8/2012,30.1,2.3,794.0,5820.0,0.0
29/8/2012,30.1,2.8,753.0,5150.0,0.0
30/8/2012,30.5,2.8,720.0,4680.0,0.0
31/8/2012,30.1,2.7,681.0,4170.0,0.0
1/9/2012,29.5,2.3,665.0,3970.0,0.0
2/9/2012,27.8,2.3,665.0,3980.0,1.8
3/9/2012,27.1,1.6,637.0,3650.0,27.2
4/9/2012,27.7,2.1,670.0,4040.0,0.0
5/9/2012,27.3,2.7,659.0,3910.0,1.5
6/9/2012,25.9,0.3,599.0,3230.0,16.5
7/9/2012,26.3,0.4,568.0,2910.0,42.9
8/9/2012,26.5,0.3,664.0,3970.0,3.1
9/9/2012,27.2,1.1,679.0,4150.0,1.3
10/9/2012,28.7,2.0,634.0,3620.0,0.0
11/9/2012,29.0,2.6,602.0,3260.0,0.0
12/9/2012,28.9,2.7,594.0,3170.0,0.0
13/9/2012,24.6,0.9,581.0,3030.0,7.5
14/9/2012,23.3,2.7,573.0,2950.0,0.0
15/9/2012,24.1,2.7,603.0,3270.0,0.0
16/9/2012,25.2,2.9,584.0,3070.0,0.0
17/9/2012,26.6,2.8,553.0,2750.0,0.0
18/9/2012,27.4,2.5,576.0,2980.0,0.0
19/9/2012,26.3,1.3,579.0,3010.0,0.5
20/9/2012,24.6,1.4,589.0,3120.0,0.5
21/9/2012,27.1,1.5,615.0,3410.0,5.2
22/9/2012,28.8,2.3,606.0,3300.0,1.0
23/9/2012,29.1,2.3,614.0,3390.0,0.2
24/9/2012,28.5,2.2,592.0,3160.0,31.5
25/9/2012,27.1,1.2,642.0,3710.0,0.0
26/9/2012,27.5,1.1,761.0,5300.0,7.3
27/9/2012,27.3,1.4,797.0,5870.0,6.2
28/9/2012,27.8,2.9,818.0,6260.0,0.1
29/9/2012,27.3,3.5,793.0,5790.0,0.0
30/9/2012,26.3,4.4,756.0,5190.0,0.0
1/10/2012,25.7,4.3,732.0,4840.0,0.0
2/10/2012,26.0,3.1,714.0,4590.0,0.0
3/10/2012,26.4,2.2,699.0,4400.0,4.7
4/10/2012,25.8,1.3,689.0,4270.0,44.0
5/10/2012,24.9,1.4,689.0,4270.0,1.9
6/10/2012,24.4,0.6,709.0,4530.0,7.5
7/10/2012,25.6,1.7,688.0,4260.0,0.0
8/10/2012,25.7,1.8,631.0,3580.0,0.0
9/10/2012,26.5,2.0,603.0,3280.0,0.0
10/10/2012,26.2,2.0,593.0,3160.0,0.0
11/10/2012,26.7,2.1,595.0,3180.0,0.0
12/10/2012,26.4,2.5,586.0,3090.0,0.0
13/10/2012,26.9,2.4,598.0,3220.0,0.0
14/10/2012,27.5,3.2,597.0,3210.0,0.0
15/10/2012,27.3,3.4,597.0,3210.0,0.0
16/10/2012,26.8,3.0,609.0,3340.0,0.0
17/10/2012,25.0,2.8,616.0,3420.0,0.0
18/10/2012,25.5,3.3,598.0,3220.0,0.0
19/10/2012,26.2,2.3,631.0,3590.0,0.0
20/10/2012,27.1,3.2,618.0,3440.0,0.0
21/10/2012,27.4,2.6,574.0,2960.0,0.0
22/10/2012,26.3,1.6,555.0,2770.0,0.0
23/10/2012,26.9,2.2,549.0,2710.0,0.0
24/10/2012,25.8,2.2,523.0,2460.0,0.0
25/10/2012,26.0,1.8,467.0,1980.0,0.0
26/10/2012,26.7,2.4,428.0,1670.0,3.7
27/10/2012,26.5,2.3,391.0,1400.0,1.1
28/10/2012,24.4,0.9,412.0,1560.0,13.7
29/10/2012,24.6,1.4,463.0,1950.0,22.0
30/10/2012,25.1,1.4,446.0,1810.0,1.6
31/10/2012,24.1,3.9,428.0,1670.0,0.0
1/11/2012,21.6,3.2,420.0,1610.0,0.0
2/11/2012,22.1,2.8,394.0,1420.0,0.0
3/11/2012,24.0,1.7,396.0,1440.0,0.0
4/11/2012,23.8,2.0,374.0,1290.0,0.6
5/11/2012,23.1,1.7,358.0,1190.0,0.0
6/11/2012,23.8,1.3,391.0,1400.0,0.4
7/11/2012,25.6,2.1,428.0,1670.0,0.0
8/11/2012,27.1,2.6,443.0,1780.0,0.0
9/11/2012,26.7,2.8,443.0,1780.0,0.0
10/11/2012,27.8,2.4,423.0,1630.0,0.0
11/11/2012,22.2,1.1,402.0,1480.0,9.8
12/11/2012,21.4,2.7,385.0,1370.0,0.0
13/11/2012,21.8,1.1,384.0,1360.0,0.0
14/11/2012,22.8,0.8,378.0,1320.0,0.0
15/11/2012,24.5,1.3,376.0,1300.0,0.0
16/11/2012,24.7,1.2,371.0,1270.0,0.0
17/11/2012,22.4,3.8,369.0,1260.0,3.0
18/11/2012,21.6,2.1,381.0,1340.0,0.0
19/11/2012,22.7,2.1,416.0,1580.0,0.0
20/11/2012,24.9,1.5,461.0,1930.0,0.0
21/11/2012,25.9,1.6,470.0,2000.0,0.0
22/11/2012,27.2,2.2,483.0,2110.0,0.0
23/11/2012,25.5,2.4,473.0,2030.0,0.0
24/11/2012,19.7,2.8,444.0,1800.0,0.0
25/11/2012,20.0,0.9,404.0,1490.0,0.0
26/11/2012,19.6,1.8,378.0,1320.0,2.9
27/11/2012,16.7,0.9,366.0,1240.0,8.3
28/11/2012,17.1,0.4,358.0,1190.0,11.9
29/11/2012,18.5,0.7,374.0,1290.0,1.9
30/11/2012,19.8,0.2,405.0,1500.0,0.3
1/12/2012,22.3,0.3,409.0,1530.0,0.2
2/12/2012,16.6,1.0,434.0,1710.0,3.5
3/12/2012,17.2,0.4,424.0,1650.0,0.9
4/12/2012,17.5,0.8,445.0,1800.0,0.0
5/12/2012,17.8,0.6,468.0,1990.0,4.5
6/12/2012,18.7,2.5,476.0,2050.0,0.0
7/12/2012,18.0,1.5,488.0,2150.0,0.0
8/12/2012,18.2,0.9,479.0,2070.0,0.5
9/12/2012,18.7,0.5,459.0,1910.0,0.0
10/12/2012,20.7,1.0,430.0,1690.0,0.0
11/12/2012,20.1,1.8,452.0,1860.0,0.0
12/12/2012,16.6,1.9,469.0,1990.0,0.0
13/12/2012,17.9,0.5,443.0,1780.0,0.0
14/12/2012,20.2,0.8,442.0,1780.0,0.0
15/12/2012,23.1,1.7,431.0,1700.0,0.0
16/12/2012,22.8,1.4,387.0,1380.0,0.0
17/12/2012,23.4,1.9,352.0,1150.0,0.0
18/12/2012,21.6,2.9,353.0,1150.0,0.0
19/12/2012,16.6,3.4,404.0,1490.0,0.0
20/12/2012,17.0,0.8,405.0,1490.0,0.0
21/12/2012,20.4,1.7,408.0,1520.0,0.0
22/12/2012,18.7,1.9,401.0,1470.0,0.0
23/12/2012,16.0,3.3,407.0,1520.0,0.0
24/12/2012,15.3,3.5,382.0,1340.0,0.0
25/12/2012,15.7,2.2,389.0,1380.0,0.0
26/12/2012,17.3,1.7,421.0,1620.0,0.0
27/12/2012,17.3,0.2,444.0,1790.0,0.8
28/12/2012,16.7,0.5,455.0,1880.0,0.1
29/12/2012,18.0,0.6,455.0,1880.0,0.9
30/12/2012,13.2,1.9,438.0,1750.0,1.3
31/12/2012,12.8,3.1,398.0,1450.0,0.0
1/1/2013,13.3,1.8,382.0,1350.0,0.0
2/1/2013,13.9,1.8,340.0,1070.0,0.0
3/1/2013,13.8,0.4,371.0,1280.0,1.4
4/1/2013,11.3,0.8,403.0,1500.0,0.0
5/1/2013,9.9,0.2,425.0,1680.0,2.2
6/1/2013,10.6,0.5,415.0,1600.0,1.5
7/1/2013,11.5,0.5,399.0,1470.0,0.2
8/1/2013,11.5,0.2,404.0,1510.0,2.2
9/1/2013,12.2,0.6,418.0,1620.0,1.3
10/1/2013,13.3,1.2,427.0,1700.0,0.0
11/1/2013,12.3,1.5,434.0,1750.0,0.0
12/1/2013,12.5,1.4,436.0,1770.0,0.5
13/1/2013,13.4,1.3,427.0,1700.0,0.0
14/1/2013,14.3,0.6,410.0,1560.0,0.0
15/1/2013,14.5,0.4,424.0,1670.0,0.5
16/1/2013,15.8,0.3,435.0,1760.0,0.4
17/1/2013,16.0,0.5,423.0,1660.0,2.4
18/1/2013,14.4,1.0,424.0,1670.0,0.0
19/1/2013,15.2,1.3,386.0,1380.0,0.0
20/1/2013,16.6,1.3,336.0,1040.0,0.0
21/1/2013,19.2,0.9,348.0,1120.0,0.0
22/1/2013,20.9,1.7,386.0,1380.0,0.0
23/1/2013,20.0,2.0,479.0,2190.0,0.0
24/1/2013,18.9,0.9,529.0,2710.0,0.0
25/1/2013,17.3,1.5,534.0,2760.0,0.0
26/1/2013,15.9,0.7,530.0,2730.0,1.5
27/1/2013,17.5,1.7,551.0,2960.0,0.3
28/1/2013,17.2,1.5,572.0,3210.0,0.0
29/1/2013,17.2,0.7,569.0,3160.0,0.1
30/1/2013,19.5,0.7,527.0,2690.0,0.0
31/1/2013,20.9,0.8,409.0,1570.0,1.6
1/2/2013,21.9,2.2,306.0,872.0,0.0
2/2/2013,22.0,1.3,380.0,1360.0,0.0
3/2/2013,21.9,2.3,528.0,2700.0,0.0
4/2/2013,21.1,1.1,589.0,3410.0,10.8
5/2/2013,22.5,2.0,581.0,3310.0,0.0
6/2/2013,23.9,1.9,564.0,3100.0,0.0
7/2/2013,24.1,2.6,568.0,3150.0,0.0
8/2/2013,23.6,2.2,560.0,3050.0,0.0
9/2/2013,15.0,1.3,513.0,2540.0,0.2
10/2/2013,13.9,1.0,383.0,1370.0,0.0
11/2/2013,15.4,0.7,331.0,1020.0,1.5
12/2/2013,16.6,0.5,315.0,922.0,3.6
13/2/2013,15.6,0.6,302.0,844.0,0.1
14/2/2013,17.2,0.4,295.0,809.0,2.8
15/2/2013,17.8,0.7,276.0,719.0,4.3
16/2/2013,16.9,1.4,277.0,721.0,0.0
17/2/2013,18.4,0.8,418.0,1650.0,0.2
18/2/2013,21.3,0.9,535.0,2770.0,0.0
19/2/2013,22.5,0.7,567.0,3140.0,0.4
20/2/2013,16.1,0.8,573.0,3210.0,3.5
21/2/2013,15.1,0.4,561.0,3060.0,0.8
22/2/2013,15.5,0.9,529.0,2710.0,2.7
23/2/2013,18.5,1.6,403.0,1520.0,0.0
24/2/2013,19.2,2.3,317.0,933.0,0.0
25/2/2013,20.7,1.7,285.0,759.0,0.0
26/2/2013,21.3,0.6,262.0,653.0,0.0
27/2/2013,23.0,1.1,267.0,678.0,0.0
28/2/2013,24.4,2.3,289.0,775.0,0.0
1/3/2013,25.6,2.5,287.0,767.0,0.0
2/3/2013,23.6,1.5,307.0,875.0,3.0
3/3/2013,18.1,2.5,298.0,824.0,0.0
4/3/2013,17.8,1.9,273.0,703.0,0.0
5/3/2013,19.3,3.3,277.0,721.0,0.0
6/3/2013,19.6,2.7,313.0,910.0,0.0
7/3/2013,21.3,1.7,343.0,1090.0,0.0
8/3/2013,22.3,1.5,378.0,1320.0,0.0
9/3/2013,22.6,2.3,361.0,1210.0,0.1
10/3/2013,22.2,1.4,341.0,1070.0,0.0
11/3/2013,23.9,3.1,351.0,1140.0,0.0
12/3/2013,22.9,1.7,376.0,1310.0,0.0
13/3/2013,24.6,2.0,368.0,1260.0,0.0
14/3/2013,24.3,1.9,354.0,1150.0,0.0
15/3/2013,23.1,1.9,350.0,1140.0,0.0
16/3/2013,24.7,3.1,372.0,1280.0,0.0
17/3/2013,25.4,1.8,370.0,1260.0,0.0
18/3/2013,25.6,2.7,361.0,1200.0,0.0
19/3/2013,26.4,2.2,363.0,1220.0,0.0
20/3/2013,27.1,2.7,394.0,1440.0,0.0
21/3/2013,26.3,2.4,418.0,1620.0,0.0
22/3/2013,26.2,2.9,396.0,1450.0,0.0
23/3/2013,26.8,2.7,373.0,1290.0,0.0
24/3/2013,26.8,2.5,375.0,1300.0,0.0
25/3/2013,26.3,2.5,357.0,1170.0,0.0
26/3/2013,27.1,2.1,371.0,1270.0,0.0
27/3/2013,23.7,2.6,399.0,1470.0,0.0
28/3/2013,23.9,1.8,406.0,1530.0,0.0
29/3/2013,22.9,0.9,420.0,1640.0,0.4
30/3/2013,22.5,1.1,427.0,1690.0,2.6
31/3/2013,22.1,1.0,409.0,1550.0,28.8
1/4/2013,22.9,1.2,385.0,1370.0,0.0
2/4/2013,25.0,0.7,379.0,1330.0,0.3
3/4/2013,25.9,1.4,383.0,1360.0,12.5
4/4/2013,26.8,1.6,391.0,1410.0,0.0
5/4/2013,27.8,1.9,407.0,1540.0,0.0
6/4/2013,23.6,2.6,428.0,1700.0,0.1
7/4/2013,20.7,2.9,412.0,1580.0,0.0
8/4/2013,19.9,1.5,376.0,1310.0,0.0
9/4/2013,20.5,1.0,387.0,1390.0,1.2
10/4/2013,19.8,0.9,400.0,1480.0,1.9
11/4/2013,17.9,0.8,409.0,1550.0,0.2
12/4/2013,19.4,1.8,408.0,1540.0,0.0
13/4/2013,20.5,2.4,402.0,1500.0,0.0
14/4/2013,21.7,2.4,397.0,1460.0,0.0
15/4/2013,22.9,1.4,412.0,1570.0,0.0
16/4/2013,24.8,1.5,434.0,1760.0,0.0
17/4/2013,26.7,2.6,445.0,1850.0,0.0
18/4/2013,27.4,2.1,453.0,1930.0,0.0
19/4/2013,27.2,1.9,470.0,2090.0,0.0
20/4/2013,27.9,2.2,470.0,2090.0,0.0
21/4/2013,26.1,1.0,452.0,1920.0,2.6
22/4/2013,26.7,1.3,470.0,2090.0,0.0
23/4/2013,27.4,2.4,467.0,2060.0,0.0
24/4/2013,26.8,2.4,500.0,2390.0,0.0
25/4/2013,28.0,2.3,511.0,2520.0,0.0
26/4/2013,24.9,1.7,507.0,2480.0,5.1
27/4/2013,26.1,2.5,466.0,2050.0,0.0
28/4/2013,27.2,2.1,459.0,1990.0,0.0
29/4/2013,27.0,1.9,440.0,1810.0,11.6
30/4/2013,28.1,2.3,420.0,1630.0,0.0
1/5/2013,24.2,1.9,421.0,1640.0,46.1
2/5/2013,24.6,1.0,410.0,1560.0,20.0
3/5/2013,26.2,1.8,493.0,2340.0,0.0
4/5/2013,22.9,1.1,558.0,3030.0,26.9
5/5/2013,25.4,1.6,554.0,2990.0,0.0
6/5/2013,25.7,1.6,510.0,2500.0,34.1
7/5/2013,25.3,1.0,510.0,2510.0,0.0
8/5/2013,26.4,1.6,528.0,2690.0,0.0
9/5/2013,26.9,1.9,543.0,2860.0,0.0
10/5/2013,26.8,2.0,547.0,2910.0,0.0
11/5/2013,26.3,2.9,530.0,2720.0,0.0
12/5/2013,26.4,1.8,505.0,2450.0,0.0
13/5/2013,28.1,2.1,488.0,2270.0,0.0
14/5/2013,30.4,2.2,514.0,2540.0,0.0
15/5/2013,32.7,4.1,511.0,2510.0,0.0
16/5/2013,32.9,4.9,529.0,2710.0,0.0
17/5/2013,29.7,2.7,572.0,3210.0,10.0
18/5/2013,27.1,1.7,594.0,3470.0,1.8
19/5/2013,29.7,2.3,579.0,3280.0,0.8
20/5/2013,31.6,3.0,566.0,3130.0,0.0
21/5/2013,28.1,1.9,578.0,3270.0,17.0
22/5/2013,29.7,2.8,595.0,3480.0,0.0
23/5/2013,28.0,1.8,609.0,3650.0,6.2
24/5/2013,28.3,1.9,615.0,3740.0,0.0
25/5/2013,28.2,2.4,625.0,3860.0,2.5
26/5/2013,28.6,1.7,628.0,3900.0,2.1
27/5/2013,31.0,3.1,608.0,3640.0,0.0
28/5/2013,31.9,3.7,616.0,3750.0,0.0
29/5/2013,28.6,1.9,634.0,3980.0,0.1
30/5/2013,26.5,1.7,624.0,3850.0,5.5
31/5/2013,28.1,2.0,666.0,4420.0,0.0
1/6/2013,29.0,3.2,664.0,4400.0,0.8
2/6/2013,27.7,2.0,637.0,4030.0,29.9
3/6/2013,27.2,2.5,654.0,4260.0,4.8
4/6/2013,28.3,2.3,652.0,4230.0,0.9
5/6/2013,28.0,1.9,637.0,4020.0,1.0
6/6/2013,29.0,2.1,657.0,4300.0,4.2
7/6/2013,29.3,1.9,684.0,4680.0,5.4
8/6/2013,31.2,3.1,669.0,4470.0,0.0
9/6/2013,32.9,5.1,639.0,4050.0,0.0
10/6/2013,26.2,1.9,634.0,3980.0,71.4
11/6/2013,26.5,2.3,665.0,4410.0,0.0
12/6/2013,27.7,3.7,713.0,5120.0,0.0
13/6/2013,27.0,3.4,706.0,5020.0,0.0
14/6/2013,27.4,3.8,674.0,4550.0,0.0
15/6/2013,29.3,4.3,642.0,4090.0,0.0
16/6/2013,29.5,3.0,628.0,3910.0,1.1
17/6/2013,30.1,2.1,623.0,3840.0,0.0
18/6/2013,29.9,2.9,590.0,3430.0,0.0
19/6/2013,31.1,3.0,547.0,2910.0,0.0
20/6/2013,31.0,2.6,577.0,3260.0,0.0
21/6/2013,30.4,3.2,620.0,3800.0,0.0
